time	V(1)	V(2)	I(L1)
2.999786986420928e-002	-2.924929e-001	-5.524360e+000	4.543552e-003
3.000796501753408e-002	-3.566727e-003	-5.243854e+000	4.771778e-003
3.001593053582858e-002	2.515360e-001	-4.772611e+000	4.668855e-003
3.002422015661633e-002	5.086334e-001	-4.090305e+000	4.282864e-003
3.003427979577380e-002	7.699447e-001	-3.109977e+000	3.503212e-003
3.004548379002792e-002	9.715643e-001	-1.947295e+000	2.363130e-003
3.005307616162308e-002	1.038611e+000	-1.155679e+000	1.478944e-003
3.005778195270193e-002	1.041458e+000	-6.442810e-001	9.045888e-004
3.006196702936678e-002	1.021206e+000	-1.306497e-001	3.963826e-004
3.006587427929128e-002	9.907573e-001	4.204568e-001	-6.741784e-005
3.006863692001939e-002	9.652604e-001	8.556471e-001	-3.864701e-004
3.007093478846009e-002	9.429117e-001	1.237987e+000	-6.447644e-004
3.007313315142629e-002	9.213166e-001	1.598200e+000	-8.855480e-004
3.007588526902839e-002	8.939145e-001	2.023239e+000	-1.179074e-003
3.007851227307675e-002	8.664052e-001	2.390902e+000	-1.448983e-003
3.008376628117348e-002	8.039142e-001	3.012326e+000	-1.953135e-003
3.009285669401979e-002	6.737042e-001	3.847760e+000	-2.734117e-003
3.010097172715343e-002	5.295031e-001	4.343221e+000	-3.310726e-003
3.010938633232203e-002	3.478494e-001	4.582325e+000	-3.739966e-003
3.011841717702604e-002	1.259722e-001	4.570584e+000	-3.989866e-003
3.012715256153312e-002	-1.011639e-001	4.320452e+000	-3.998579e-003
3.013677571769492e-002	-3.438041e-001	3.823420e+000	-3.740568e-003
3.014632996509861e-002	-5.475152e-001	3.173793e+000	-3.228605e-003
3.015809893986696e-002	-7.151891e-001	2.287489e+000	-2.341407e-003
3.016954421112095e-002	-7.802576e-001	1.445794e+000	-1.337871e-003
3.017613959561375e-002	-7.619231e-001	9.975160e-001	-7.386451e-004
3.018110704435965e-002	-7.168230e-001	6.715362e-001	-3.016662e-004
3.018410122181496e-002	-6.789091e-001	4.658897e-001	-5.380900e-005
3.018703693730860e-002	-6.351820e-001	2.495298e-001	1.703667e-004
3.019205255822828e-002	-5.546482e-001	-1.482457e-001	5.152960e-004
3.019760106674546e-002	-4.645063e-001	-6.244612e-001	8.501335e-004
3.020176920310277e-002	-4.003416e-001	-1.004343e+000	1.065305e-003
3.020571573653148e-002	-3.455587e-001	-1.361064e+000	1.240149e-003
3.020880149874799e-002	-3.077004e-001	-1.615609e+000	1.359373e-003
3.021224705219633e-002	-2.706343e-001	-1.862981e+000	1.475272e-003
3.021657432071880e-002	-2.299285e-001	-2.127319e+000	1.600959e-003
3.022143884621006e-002	-1.906956e-001	-2.368687e+000	1.718473e-003
3.022836283897899e-002	-1.436007e-001	-2.631787e+000	1.850601e-003
3.023602353590587e-002	-1.001379e-001	-2.836907e+000	1.956863e-003
3.024588482039586e-002	-5.400909e-002	-2.999195e+000	2.041793e-003
3.025673597110366e-002	-1.247833e-002	-3.088058e+000	2.082897e-003
3.026758257559131e-002	1.878981e-002	-3.107180e+000	2.074698e-003
3.028400503145225e-002	4.683284e-002	-3.072450e+000	2.003965e-003
3.030239333568735e-002	5.184174e-002	-3.019406e+000	1.896275e-003
3.032142720268882e-002	3.066392e-002	-2.993961e+000	1.795700e-003
3.033166230828322e-002	8.997627e-003	-3.009548e+000	1.765661e-003
3.033973184555306e-002	-1.230346e-002	-3.044968e+000	1.766355e-003
3.034845715897854e-002	-3.582072e-002	-3.101659e+000	1.791726e-003
3.035749252187753e-002	-5.755782e-002	-3.174285e+000	1.842817e-003
3.036868896365223e-002	-7.714725e-002	-3.272643e+000	1.933337e-003
3.038047902058133e-002	-8.508472e-002	-3.369118e+000	2.046133e-003
3.039438049569664e-002	-7.432050e-002	-3.447958e+000	2.174624e-003
3.041120566704116e-002	-3.835374e-002	-3.480735e+000	2.293989e-003
3.042048823100946e-002	-9.094206e-003	-3.459642e+000	2.326782e-003
3.042844123119289e-002	2.023844e-002	-3.410698e+000	2.322160e-003
3.043698648988108e-002	5.163650e-002	-3.334198e+000	2.284669e-003
3.044642066737102e-002	8.191762e-002	-3.230589e+000	2.208279e-003
3.045761373844075e-002	1.069040e-001	-3.097992e+000	2.081785e-003
3.046977741024494e-002	1.153341e-001	-2.966529e+000	1.922357e-003
3.048378047059974e-002	9.655262e-002	-2.869314e+000	1.752355e-003
3.050209561981132e-002	3.790993e-002	-2.843556e+000	1.595344e-003
3.051201269895532e-002	-6.539528e-003	-2.889923e+000	1.564890e-003
3.052022990664175e-002	-4.795629e-002	-2.972776e+000	1.589769e-003
3.052893665815145e-002	-8.943336e-002	-3.091485e+000	1.662716e-003
3.053934738421173e-002	-1.292679e-001	-3.255464e+000	1.800070e-003
3.055087936388934e-002	-1.539206e-001	-3.437677e+000	1.993950e-003
3.056395297121682e-002	-1.503667e-001	-3.605289e+000	2.227529e-003
3.057873231744633e-002	-1.080349e-001	-3.709002e+000	2.456445e-003
3.059043254046518e-002	-4.906279e-002	-3.705274e+000	2.575234e-003
3.059905907939912e-002	6.423394e-003	-3.639362e+000	2.602631e-003
3.060705822808943e-002	6.168072e-002	-3.530309e+000	2.571182e-003
3.061531256168331e-002	1.157978e-001	-3.379760e+000	2.481251e-003
3.062578385012242e-002	1.720080e-001	-3.157287e+000	2.298686e-003
3.063701595441457e-002	2.074541e-001	-2.914540e+000	2.045706e-003
3.065017517371395e-002	2.069390e-001	-2.676390e+000	1.724509e-003
3.066457980486714e-002	1.543311e-001	-2.529966e+000	1.418657e-003
3.067868416440892e-002	5.917647e-002	-2.533067e+000	1.225022e-003
3.068803622020451e-002	-2.209180e-002	-2.634612e+000	1.191980e-003
3.069654917200337e-002	-1.013739e-001	-2.803101e+000	1.252586e-003
3.070538346876688e-002	-1.774365e-001	-3.032990e+000	1.402254e-003
3.071615667874195e-002	-2.493276e-001	-3.350789e+000	1.679044e-003
3.072778227979060e-002	-2.879261e-001	-3.685305e+000	2.048780e-003
3.074119322501207e-002	-2.698987e-001	-3.981552e+000	2.486599e-003
3.075660777352526e-002	-1.747642e-001	-4.139335e+000	2.900008e-003
3.076840184892941e-002	-5.645690e-002	-4.091590e+000	3.084242e-003
3.077691502536502e-002	4.793430e-002	-3.937784e+000	3.095480e-003
3.078623625893706e-002	1.657039e-001	-3.667648e+000	2.977164e-003
3.079506394201181e-002	2.649517e-001	-3.344486e+000	2.748300e-003
3.080649657107224e-002	3.582317e-001	-2.882411e+000	2.320022e-003
3.081809341082448e-002	3.970617e-001	-2.438266e+000	1.804301e-003
3.083053151936321e-002	3.667910e-001	-2.063300e+000	1.241051e-003
3.084080116698597e-002	2.843539e-001	-1.888711e+000	8.399746e-004
3.084976554987356e-002	1.708891e-001	-1.880148e+000	5.963442e-004
3.085876102108791e-002	2.977731e-002	-2.016225e+000	4.867592e-004
3.086696305499832e-002	-1.107259e-001	-2.262576e+000	5.233633e-004
3.087534519861589e-002	-2.521158e-001	-2.623075e+000	7.092925e-004
3.088528594267451e-002	-3.966848e-001	-3.141943e+000	1.100528e-003
3.089641108798030e-002	-5.050734e-001	-3.757208e+000	1.698700e-003
3.090894748717770e-002	-5.347008e-001	-4.374574e+000	2.467985e-003
3.092280291636731e-002	-4.420114e-001	-4.815705e+000	3.259373e-003
3.093743296611372e-002	-2.219925e-001	-4.918744e+000	3.862785e-003
3.094759750686184e-002	-9.890409e-003	-4.720738e+000	4.041250e-003
3.095559719425420e-002	1.781629e-001	-4.377843e+000	3.971867e-003
3.096394601249967e-002	3.690401e-001	-3.875955e+000	3.692342e-003
3.097392556931897e-002	5.610778e-001	-3.162893e+000	3.129829e-003
3.098514242288404e-002	6.985066e-001	-2.323026e+000	2.288001e-003
3.099787619331503e-002	7.463745e-001	-1.423301e+000	1.200543e-003
3.100446344823130e-002	7.150207e-001	-1.010034e+000	6.328308e-004
3.101044881082004e-002	6.473963e-001	-6.624259e-001	1.461516e-004
3.101387751335501e-002	5.964297e-001	-4.601676e-001	-1.082837e-004
3.101723497589387e-002	5.390992e-001	-2.549228e-001	-3.288713e-004
3.102274791377363e-002	4.401152e-001	9.340031e-002	-6.351453e-004
3.102998182235940e-002	3.128395e-001	5.691642e-001	-9.537961e-004
3.103587462729984e-002	2.198417e-001	9.668058e-001	-1.143169e-003
3.104146659904061e-002	1.465191e-001	1.329050e+000	-1.267729e-003
3.104533369721471e-002	1.066058e-001	1.547162e+000	-1.326910e-003
3.104989752420548e-002	7.168771e-002	1.758075e+000	-1.372602e-003
3.105601794265389e-002	3.895766e-002	1.989286e+000	-1.411351e-003
3.106121379787444e-002	2.184317e-002	2.150708e+000	-1.430886e-003
3.106542357424767e-002	1.527133e-002	2.260835e+000	-1.440380e-003
3.106942115691537e-002	1.441793e-002	2.352963e+000	-1.447414e-003
3.107412583486982e-002	1.860822e-002	2.451911e+000	-1.456641e-003
3.107908983389239e-002	2.787566e-002	2.549776e+000	-1.470711e-003
3.108535492351973e-002	4.476223e-002	2.668726e+000	-1.498500e-003
3.109243788704018e-002	6.782395e-002	2.801909e+000	-1.547032e-003
3.110105200629402e-002	9.726235e-002	2.964647e+000	-1.632798e-003
3.111057100610803e-002	1.257203e-001	3.143038e+000	-1.759572e-003
3.112154881484391e-002	1.462561e-001	3.336056e+000	-1.936772e-003
3.113346766125517e-002	1.468045e-001	3.508521e+000	-2.141940e-003
3.114722177089664e-002	1.157727e-001	3.627943e+000	-2.351064e-003
3.116278549464436e-002	4.838862e-002	3.651325e+000	-2.513275e-003
3.117211813045016e-002	-5.181847e-003	3.596595e+000	-2.548090e-003
3.118016363676276e-002	-5.604226e-002	3.498548e+000	-2.520437e-003
3.118860319709830e-002	-1.066744e-001	3.358639e+000	-2.436304e-003
3.119898996920166e-002	-1.574578e-001	3.157627e+000	-2.270329e-003
3.121035241411197e-002	-1.898296e-001	2.933987e+000	-2.035958e-003
3.122343740530643e-002	-1.886479e-001	2.719474e+000	-1.744592e-003
3.123799786513569e-002	-1.392548e-001	2.586750e+000	-1.463358e-003
3.125186958010146e-002	-5.329188e-002	2.591383e+000	-1.290599e-003
3.126100199206654e-002	1.939229e-002	2.682567e+000	-1.261461e-003
3.126945497321282e-002	9.141410e-002	2.835062e+000	-1.315781e-003
3.127822511696284e-002	1.606149e-001	3.042901e+000	-1.450253e-003
3.128899208690533e-002	2.267856e-001	3.332754e+000	-1.701520e-003
3.130057583205540e-002	2.627695e-001	3.637940e+000	-2.037244e-003
3.131397875599765e-002	2.475865e-001	3.911112e+000	-2.437880e-003
3.132927605787953e-002	1.628516e-001	4.059241e+000	-2.816267e-003
3.134104851026448e-002	5.586673e-002	4.020542e+000	-2.988874e-003
3.134957822148687e-002	-3.938025e-002	3.883249e+000	-3.003247e-003
3.135895931555242e-002	-1.478499e-001	3.638075e+000	-2.899236e-003
3.136768090181948e-002	-2.381053e-001	3.348256e+000	-2.696658e-003
3.137911757066927e-002	-3.250399e-001	2.926260e+000	-2.309165e-003
3.139061743782761e-002	-3.601605e-001	2.526633e+000	-1.845318e-003
3.140482308470695e-002	-3.245350e-001	2.148830e+000	-1.266493e-003
3.141609697037301e-002	-2.353923e-001	1.999561e+000	-8.842428e-004
3.142570940941330e-002	-1.172230e-001	2.026721e+000	-6.773145e-004
3.143467114263000e-002	1.594526e-002	2.192217e+000	-6.224675e-004
3.144386124158793e-002	1.605476e-001	2.486984e+000	-7.150019e-004
3.145214837695115e-002	2.826073e-001	2.843801e+000	-9.370437e-004
3.146327635343327e-002	4.132561e-001	3.397298e+000	-1.405232e-003
3.147438968095164e-002	4.831877e-001	3.943920e+000	-1.993540e-003
3.148805123940241e-002	4.646603e-001	4.480316e+000	-2.756338e-003
3.150251257655540e-002	3.253948e-001	4.763038e+000	-3.432158e-003
3.151601146420659e-002	1.028078e-001	4.697895e+000	-3.812876e-003
3.152486654604871e-002	-7.852278e-002	4.439200e+000	-3.843859e-003
3.153459175586157e-002	-2.860191e-001	3.963944e+000	-3.635705e-003
3.154334896524073e-002	-4.516721e-001	3.421427e+000	-3.248640e-003
3.155492834496822e-002	-6.094093e-001	2.629310e+000	-2.509883e-003
3.156644229031332e-002	-6.783406e-001	1.869565e+000	-1.638703e-003
3.157652832204286e-002	-6.565191e-001	1.290545e+000	-8.392789e-004
3.158199127891803e-002	-6.049356e-001	1.037306e+000	-4.309358e-004
3.158814380962256e-002	-5.154568e-001	8.025832e-001	-1.828273e-005
3.159128950812034e-002	-4.599018e-001	6.987754e-001	1.646734e-004
3.159557179111822e-002	-3.746258e-001	5.815106e-001	3.717236e-004
3.160001596013559e-002	-2.801703e-001	4.937031e-001	5.404939e-004
3.160514982170516e-002	-1.663604e-001	4.454852e-001	6.760478e-004
3.160940520515977e-002	-7.010119e-002	4.599884e-001	7.386554e-004
3.161332849048242e-002	1.929728e-002	5.302876e-001	7.528054e-004
3.161666162986501e-002	9.537057e-002	6.416001e-001	7.318655e-004
3.161989503467819e-002	1.693781e-001	8.042505e-001	6.812160e-004
3.162336243862882e-002	2.492406e-001	1.035175e+000	5.960048e-004
3.162652449008990e-002	3.225277e-001	1.287342e+000	4.888848e-004
3.163034647912607e-002	4.109071e-001	1.624833e+000	3.226517e-004
3.163402027635305e-002	4.929096e-001	1.970193e+000	1.196525e-004
3.164113878302850e-002	6.384550e-001	2.668080e+000	-3.680288e-004
3.164784746050186e-002	7.535180e-001	3.334590e+000	-9.144488e-004
3.165410648862827e-002	8.237166e-001	3.932869e+000	-1.499598e-003
3.166454411871896e-002	8.551874e-001	4.814525e+000	-2.539912e-003
3.167493556112726e-002	7.751791e-001	5.458563e+000	-3.526407e-003
3.168768186652175e-002	5.257655e-001	5.812346e+000	-4.494083e-003
3.169993451363483e-002	1.693724e-001	5.677498e+000	-5.041416e-003
3.170867526674370e-002	-1.353639e-001	5.241650e+000	-5.082435e-003
3.171808671242764e-002	-4.737710e-001	4.472984e+000	-4.743922e-003
3.172693220327631e-002	-7.559953e-001	3.556897e+000	-4.090033e-003
3.173836246870171e-002	-1.033944e+000	2.235441e+000	-2.886126e-003
3.174617741225493e-002	-1.149385e+000	1.297535e+000	-1.903904e-003
3.175179712564455e-002	-1.180308e+000	5.753114e-001	-1.137505e-003
3.175624513403263e-002	-1.177028e+000	-7.948972e-002	-5.204510e-004
3.175942823620185e-002	-1.163802e+000	-6.219246e-001	-8.137428e-005
3.176176515236825e-002	-1.150344e+000	-1.061256e+000	2.370631e-004
3.176406937014625e-002	-1.135500e+000	-1.506593e+000	5.471181e-004
3.176590200596712e-002	-1.122831e+000	-1.850656e+000	7.906753e-004
3.176790225438686e-002	-1.107444e+000	-2.202654e+000	1.052055e-003
3.177190275122634e-002	-1.071558e+000	-2.846905e+000	1.562499e-003
3.177624418737932e-002	-1.023908e+000	-3.466430e+000	2.096741e-003
3.178088763187744e-002	-9.585662e-001	-4.021041e+000	2.634235e-003
3.178714170276901e-002	-8.455406e-001	-4.604451e+000	3.291468e-003
3.179386789216545e-002	-6.869264e-001	-4.995298e+000	3.864390e-003
3.180650923195075e-002	-3.169352e-001	-5.224710e+000	4.584399e-003
3.181636135302766e-002	1.227689e-002	-5.012862e+000	4.800909e-003
3.182480152649660e-002	3.074781e-001	-4.518752e+000	4.650924e-003
3.183365643418948e-002	5.940493e-001	-3.766360e+000	4.163716e-003
3.184428572339063e-002	8.642133e-001	-2.693770e+000	3.228530e-003
3.185595193096449e-002	1.049935e+000	-1.434742e+000	1.926135e-003
3.186269537545144e-002	1.089562e+000	-6.540818e-001	1.088408e-003
3.186805510231464e-002	1.079967e+000	5.687599e-002	4.032862e-004
3.187153958005259e-002	1.060613e+000	5.982391e-001	-3.689063e-005
3.187417179746131e-002	1.041740e+000	1.053974e+000	-3.628902e-004
3.187675028920406e-002	1.021911e+000	1.513107e+000	-6.762776e-004
3.187873818337263e-002	1.006019e+000	1.855180e+000	-9.135969e-004
3.188090729314825e-002	9.874058e-001	2.201782e+000	-1.166607e-003
3.188524551269949e-002	9.455494e-001	2.828428e+000	-1.656845e-003
3.188999376418893e-002	8.913084e-001	3.425365e+000	-2.168603e-003
3.189514258929706e-002	8.180794e-001	3.951813e+000	-2.681525e-003
3.190197066172702e-002	6.961404e-001	4.471258e+000	-3.281898e-003
3.190941490471537e-002	5.271246e-001	4.775823e+000	-3.774208e-003
3.192411964544231e-002	1.270510e-001	4.819043e+000	-4.319161e-003
3.193405551357191e-002	-1.664185e-001	4.481405e+000	-4.328898e-003
3.194483101910901e-002	-4.761718e-001	3.770427e+000	-3.922595e-003
3.195455716944141e-002	-7.054629e-001	2.954882e+000	-3.247782e-003
3.196550262533523e-002	-8.798293e-001	1.956996e+000	-2.234529e-003
3.197248581979131e-002	-9.262518e-001	1.314102e+000	-1.501957e-003
3.198095444898968e-002	-9.116639e-001	4.998206e-001	-5.816688e-004
3.198587550638614e-002	-8.759872e-001	-4.227390e-002	-6.134536e-005
3.199051981074622e-002	-8.277173e-001	-6.378318e-001	4.070253e-004
3.199347055009617e-002	-7.947961e-001	-1.054839e+000	6.904782e-004
3.199621463930279e-002	-7.643478e-001	-1.451815e+000	9.427718e-004
3.199846754363201e-002	-7.399635e-001	-1.762505e+000	1.142299e-003
3.200098245782384e-002	-7.131059e-001	-2.082368e+000	1.356515e-003
3.200417904250255e-002	-6.787083e-001	-2.450909e+000	1.617080e-003
3.200782634923650e-002	-6.377690e-001	-2.816756e+000	1.896147e-003
3.201376927165513e-002	-5.654295e-001	-3.307806e+000	2.311272e-003
3.202008985823693e-002	-4.765860e-001	-3.678154e+000	2.679751e-003
3.203273103140052e-002	-2.669881e-001	-4.035820e+000	3.181138e-003
3.204770445496143e-002	1.092674e-002	-4.018975e+000	3.431579e-003
3.205759986845379e-002	1.977913e-001	-3.743295e+000	3.334483e-003
3.206826784507286e-002	3.758186e-001	-3.249617e+000	2.969198e-003
3.207911734496743e-002	5.049092e-001	-2.663776e+000	2.404862e-003
3.209045415810895e-002	5.646746e-001	-2.058864e+000	1.690993e-003
3.210025857153076e-002	5.441341e-001	-1.617071e+000	1.049880e-003
3.210866256610691e-002	4.692656e-001	-1.347384e+000	5.411888e-004
3.211514166402586e-002	3.775202e-001	-1.230686e+000	2.080862e-004
3.211970025918025e-002	2.954271e-001	-1.212819e+000	2.468646e-005
3.212473925782682e-002	1.908654e-001	-1.262019e+000	-1.176791e-004
3.212989495230489e-002	7.329804e-002	-1.389838e+000	-1.886701e-004
3.213747568686312e-002	-1.098851e-001	-1.700729e+000	-1.607663e-004
3.214482672889282e-002	-2.868936e-001	-2.123896e+000	2.399083e-005
3.215500238366651e-002	-5.089103e-001	-2.855555e+000	5.216429e-004
3.216540685505399e-002	-6.767765e-001	-3.675908e+000	1.257036e-003
3.217803616438245e-002	-7.638049e-001	-4.621276e+000	2.337344e-003
3.219067335453296e-002	-6.991186e-001	-5.325230e+000	3.420119e-003
3.220438480051378e-002	-4.593315e-001	-5.650259e+000	4.364294e-003
3.221649830628548e-002	-1.322591e-001	-5.491268e+000	4.837781e-003
3.222508309414129e-002	1.455168e-001	-5.071660e+000	4.853002e-003
3.223431597642451e-002	4.514844e-001	-4.356330e+000	4.524973e-003
3.224330122935079e-002	7.139713e-001	-3.485212e+000	3.894490e-003
3.225469817435585e-002	9.534328e-001	-2.264469e+000	2.756721e-003
3.226588309935576e-002	1.078377e+000	-1.032470e+000	1.434070e-003
3.227083904009853e-002	1.086686e+000	-4.396524e-001	8.085967e-004
3.227561322121569e-002	1.064080e+000	2.269576e-001	2.034525e-004
3.227922077448211e-002	1.037750e+000	8.073673e-001	-2.443576e-004
3.228168941407199e-002	1.017055e+000	1.236773e+000	-5.435334e-004
3.228397144401018e-002	9.970234e-001	1.631618e+000	-8.135211e-004
3.228706213215005e-002	9.687290e-001	2.134510e+000	-1.170314e-003
3.229007574590832e-002	9.382731e-001	2.574476e+000	-1.505543e-003
3.229610297342486e-002	8.639684e-001	3.303224e+000	-2.129122e-003
3.230604496932425e-002	7.017858e-001	4.165581e+000	-3.015069e-003
3.231851314201498e-002	4.310924e-001	4.707671e+000	-3.817183e-003
3.233223663467651e-002	6.720386e-002	4.708329e+000	-4.257097e-003
3.234158764030749e-002	-2.008676e-001	4.352670e+000	-4.209884e-003
3.235192618566316e-002	-4.823124e-001	3.667248e+000	-3.788375e-003
3.236192279005471e-002	-6.972910e-001	2.851137e+000	-3.085811e-003
3.237414974458007e-002	-8.616169e-001	1.788653e+000	-1.967982e-003
3.238121176174368e-002	-8.925520e-001	1.184871e+000	-1.249244e-003
3.238750612427163e-002	-8.693156e-001	6.363215e-001	-5.951507e-004
3.239247308178317e-002	-8.256215e-001	1.526323e-001	-9.808804e-005
3.239710218378660e-002	-7.715716e-001	-3.671902e-001	3.383972e-004
3.240110290742551e-002	-7.210202e-001	-8.700373e-001	6.912674e-004
3.240464833806579e-002	-6.767815e-001	-1.334330e+000	9.836509e-004
3.240798916962799e-002	-6.370034e-001	-1.752414e+000	1.242233e-003
3.241119607266325e-002	-6.003629e-001	-2.114686e+000	1.475415e-003
3.241476336430892e-002	-5.603051e-001	-2.465080e+000	1.716437e-003
3.242012166433963e-002	-4.990238e-001	-2.899951e+000	2.043794e-003
3.242731399094018e-002	-4.099347e-001	-3.313642e+000	2.403874e-003
3.244169864414127e-002	-2.108576e-001	-3.741608e+000	2.893032e-003
3.245546930910653e-002	-3.862830e-003	-3.785144e+000	3.092249e-003
3.246578829150141e-002	1.509244e-001	-3.578285e+000	3.015760e-003
3.247689247507525e-002	2.955159e-001	-3.191469e+000	2.720854e-003
3.248788361754804e-002	3.929594e-001	-2.740735e+000	2.272384e-003
3.250075491582111e-002	4.302606e-001	-2.237099e+000	1.644645e-003
3.251334284936543e-002	3.840937e-001	-1.861895e+000	1.033315e-003
3.252270687096943e-002	2.928064e-001	-1.717814e+000	6.491223e-004
3.253057463718617e-002	1.794621e-001	-1.726200e+000	4.255733e-004
3.253827492879952e-002	4.573940e-002	-1.860003e+000	3.259368e-004
3.254668902183470e-002	-1.128058e-001	-2.135434e+000	3.612697e-004
3.255486626327200e-002	-2.650380e-001	-2.516880e+000	5.499842e-004
3.256490293238052e-002	-4.282632e-001	-3.090748e+000	9.729000e-004
3.257580489415653e-002	-5.500450e-001	-3.756562e+000	1.608534e-003
3.258839087542647e-002	-5.909115e-001	-4.451878e+000	2.457631e-003
3.260196652497054e-002	-5.015177e-001	-4.955549e+000	3.325832e-003
3.261631283600948e-002	-2.736399e-001	-5.105195e+000	4.008653e-003
3.262679504601147e-002	-3.736411e-002	-4.910490e+000	4.242491e-003
3.263491402736922e-002	1.717872e-001	-4.547204e+000	4.189840e-003
3.264345165790014e-002	3.886721e-001	-3.996419e+000	3.898508e-003
3.265314431962691e-002	5.991042e-001	-3.242518e+000	3.318892e-003
3.266438392885182e-002	7.609999e-001	-2.311891e+000	2.406337e-003
3.267673169794855e-002	8.280864e-001	-1.320163e+000	1.250393e-003
3.268329755696306e-002	8.048893e-001	-8.131277e-001	6.201736e-004
3.268941628205625e-002	7.421904e-001	-3.201832e-001	5.894349e-005
3.269385359308746e-002	6.821215e-001	8.009380e-002	-3.159676e-004
3.269806959472334e-002	6.191931e-001	5.053348e-001	-6.402328e-004
3.270168101478405e-002	5.655594e-001	8.998868e-001	-8.928911e-004
3.270529172987946e-002	5.148530e-001	1.302325e+000	-1.123256e-003
3.270828351649596e-002	4.760424e-001	1.616760e+000	-1.298094e-003
3.271153486058549e-002	4.371789e-001	1.922131e+000	-1.471776e-003
3.271539349765827e-002	3.944136e-001	2.233393e+000	-1.657526e-003
3.272107741747716e-002	3.354600e-001	2.605301e+000	-1.895378e-003
3.272849629656259e-002	2.618983e-001	2.961517e+000	-2.146910e-003
3.273842396842063e-002	1.654449e-001	3.246333e+000	-2.380410e-003
3.275150491885960e-002	4.084791e-002	3.377590e+000	-2.526402e-003
3.276486352113792e-002	-7.761982e-002	3.305048e+000	-2.502074e-003
3.277651947368836e-002	-1.617676e-001	3.117464e+000	-2.340676e-003
3.278920465472417e-002	-2.183127e-001	2.855237e+000	-2.054676e-003
3.280194043442009e-002	-2.264980e-001	2.616781e+000	-1.722796e-003
3.281710658419396e-002	-1.715998e-001	2.450714e+000	-1.367884e-003
3.283170775561937e-002	-6.643825e-002	2.453339e+000	-1.143491e-003
3.284135093703402e-002	2.524695e-002	2.569349e+000	-1.104669e-003
3.284989809546701e-002	1.129153e-001	2.757479e+000	-1.172146e-003
3.285877553447971e-002	1.971911e-001	3.014215e+000	-1.339241e-003
3.286952026877355e-002	2.761663e-001	3.365693e+000	-1.645293e-003
3.288116990742368e-002	3.186079e-001	3.736813e+000	-2.055516e-003
3.289455276184906e-002	2.983369e-001	4.063363e+000	-2.538543e-003
3.291000278267754e-002	1.923595e-001	4.236553e+000	-2.995415e-003
3.292190548497543e-002	5.997680e-002	4.181233e+000	-3.198951e-003
3.293042930313218e-002	-5.572143e-002	4.009179e+000	-3.209199e-003
3.293974362252853e-002	-1.857214e-001	3.708751e+000	-3.075463e-003
3.294862146820902e-002	-2.956135e-001	3.348193e+000	-2.818241e-003
3.296006151154502e-002	-3.976629e-001	2.836751e+000	-2.341690e-003
3.297170405536387e-002	-4.406221e-001	2.342139e+000	-1.767130e-003
3.298326899085494e-002	-4.116290e-001	1.949218e+000	-1.183621e-003
3.299287780300899e-002	-3.306387e-001	1.751598e+000	-7.565593e-004
3.300110000997006e-002	-2.214734e-001	1.713118e+000	-4.838566e-004
3.300880908811151e-002	-9.280554e-002	1.805688e+000	-3.434630e-004
3.301747281796153e-002	6.872463e-002	2.048877e+000	-3.327548e-004
3.302555947847126e-002	2.220664e-001	2.395430e+000	-4.744810e-004
3.303500487048371e-002	3.850990e-001	2.913568e+000	-8.243573e-004
3.304569487852786e-002	5.236133e-001	3.565571e+000	-1.406415e-003
3.305778715090170e-002	5.935450e-001	4.270359e+000	-2.206702e-003
3.307104900904162e-002	5.442542e-001	4.849219e+000	-3.091613e-003
3.308527870007545e-002	3.531969e-001	5.117614e+000	-3.857601e-003
3.309705696401984e-002	1.058150e-001	4.998896e+000	-4.218157e-003
3.310556053949247e-002	-1.088762e-001	4.675661e+000	-4.231754e-003
3.311475777420671e-002	-3.468432e-001	4.122756e+000	-3.981985e-003
3.312370036776961e-002	-5.515817e-001	3.448436e+000	-3.497939e-003
3.313508242513683e-002	-7.385713e-001	2.504101e+000	-2.616033e-003
3.314679778192794e-002	-8.316220e-001	1.544790e+000	-1.537977e-003
3.315398979026070e-002	-8.262371e-001	9.906381e-001	-8.371672e-004
3.315854421156367e-002	-7.922555e-001	6.448952e-001	-3.996575e-004
3.316148887335819e-002	-7.588981e-001	4.064126e-001	-1.295403e-004
3.316438900395587e-002	-7.194796e-001	1.481135e-001	1.199027e-004
3.316956818607133e-002	-6.430104e-001	-3.585985e-001	5.321311e-004
3.317380893131500e-002	-5.795888e-001	-8.112508e-001	8.397616e-004
3.317757289862996e-002	-5.257244e-001	-1.229415e+000	1.085645e-003
3.318109234782036e-002	-4.793802e-001	-1.601234e+000	1.293634e-003
3.318495215525512e-002	-4.328524e-001	-1.963556e+000	1.500176e-003
3.318888200894214e-002	-3.893578e-001	-2.270484e+000	1.685343e-003
3.319674171631618e-002	-3.085394e-001	-2.722742e+000	1.984836e-003
3.321047247960948e-002	-1.729785e-001	-3.224788e+000	2.365462e-003
3.322030019805031e-002	-7.777094e-002	-3.385623e+000	2.519592e-003
3.323078981178866e-002	2.069635e-002	-3.382072e+000	2.555517e-003
3.324033335069515e-002	1.015950e-001	-3.274096e+000	2.484539e-003
3.325205048634683e-002	1.797929e-001	-3.057224e+000	2.284602e-003
3.326384660479827e-002	2.238773e-001	-2.811385e+000	2.002936e-003
3.327775580877261e-002	2.206815e-001	-2.565979e+000	1.638675e-003
